state_code,constituency_name,mla_name,party,term_start,term_end,constituency_number,gender,seat_type,remarks,contact_details,is_vacant
MN,SAIKUL,"Kimneo Haokip Hangshing","Kuki Peoples Alliance",2022-01-01,2027-12-31,,,,,,No
MN,SAITU,"Haokholet Kipgen",IND,2022-01-01,2027-12-31,,,,,,No
MN,SEKMAI,"Heikham Dingo Singh",BJP,2022-01-01,2027-12-31,,,,,,No
MN,SINGHAT,Chinlunthang,"Kuki Peoples Alliance",2022-01-01,2027-12-31,,,,,,No
MN,SINGJAMEI,"Yumnam Khemchand Singh",BJP,2022-01-01,2027-12-31,,,,,,No
MN,SUGNOO,"Kangujam Ranjit Singh",INC,2022-01-01,2027-12-31,,,,,,No
MN,TADUBI,"N. Kayisii",NPP,2022-01-01,2027-12-31,,,,,,No
MN,TAMEI,"Awangbow Newmai",NPF,2022-01-01,2027-12-31,,,,,,No
MN,TAMENGLONG,"Janghemlung Panmei",NPP,2022-01-01,2027-12-31,,,,,,No
MN,TENGNOUPAL,"Letpao Haokip",BJP,2022-01-01,2027-12-31,,,,,,No
MN,THANGA,"Tongbram Robindro Singh",BJP,2022-01-01,2027-12-31,,,,,,No
MN,THANGMEIBAND,"Khumukcham Joykisan Singh",JD(U),2022-01-01,2027-12-31,,,,,,No
MN,THANLON,"Vungzagin Valte",BJP,2022-01-01,2027-12-31,,,,,,No
MN,THONGJU,"Thongam Biswajit Singh",BJP,2022-01-01,2027-12-31,,,,,,No
MN,THOUBAL,"Okram Ibobi Singh",INC,2022-01-01,2027-12-31,,,,,,No
MN,TIPAIMUKH,"Ngursanglur Sanate",JD(U),2022-01-01,2027-12-31,,,,,,No
MN,UKHRUL,"Ram Muivah",NPF,2022-01-01,2027-12-31,,,,,,No
MN,URIPOK,"Khwairakpam Raghumani Singh",BJP,2022-01-01,2027-12-31,,,,,,No
MN,WABGAI,"Dr.Usham Deben Singh",BJP,2022-01-01,2027-12-31,,,,,,No
MN,"WANGJING TENTHA","Paonam Brojen Singh",BJP,2022-01-01,2027-12-31,,,,,,No
MN,WANGKHEI,"Thangjam Arunkumar",JD(U),2022-01-01,2027-12-31,,,,,,No
MN,WANGKHEM,"Keisham Meghachandra Singh",INC,2022-01-01,2027-12-31,,,,,,No
MN,WANGOI,"Khuraijam Loken Singh",NPP,2022-01-01,2027-12-31,,,,,,No
MN,YAISKUL,"Thokchom Satyabrata Singh",BJP,2022-01-01,2027-12-31,,,,,,No
MP,AGAR,"Madhav Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,ALIRAJPUR,"Chouhan Nagar Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,ALOT,"Dr. Chintamani Malviya",BJP,2023-01-01,2028-12-31,,,,,,No
MP,AMARPATAN,"Dr. Rajendra Kumar Singh",INC,2023-01-01,2028-12-31,,,,,,No
MP,AMARWARA,"Kamlesh Pratap Shah",INC,2023-01-01,2028-12-31,,,,,,No
MP,AMBAH,"Devendra Ramnarayan Sakhwar",INC,2023-01-01,2028-12-31,,,,,,No
MP,AMLA,"Dr. Yogesh Pandagre",BJP,2023-01-01,2028-12-31,,,,,,No
MP,ANUPPUR,"Bisahu Lal Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,"ASHOK NAGAR","Haribaboo Rai",INC,2023-01-01,2028-12-31,,,,,,No
MP,ASHTA,"Gopal Singh Engineer",BJP,2023-01-01,2028-12-31,,,,,,No
MP,ATER,"Hemant Satyadev Katare",INC,2023-01-01,2028-12-31,,,,,,No
MP,BADNAGAR,"Jitendra Uday Singh Pandya",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BADNAWAR,"Bhanwarsingh Shekhawat (Babu Ji)",INC,2023-01-01,2028-12-31,,,,,,No
MP,BADWAHA,"Sachin Birla",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BADWANI,"Rajan Mandloi",INC,2023-01-01,2028-12-31,,,,,,No
MP,BAGLI,"Murli Bhawara",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BAHORIBAND,"Pranay Prabhat Pandey (Guddu Bhaiya)",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BAIHAR,"Sanjay Uikey",INC,2023-01-01,2028-12-31,,,,,,No
MP,BALAGHAT,"Anubha Munjare",INC,2023-01-01,2028-12-31,,,,,,No
MP,BAMORI,"Rishi Agrawal",INC,2023-01-01,2028-12-31,,,,,,No
MP,BANDA,"Veerendra Singh Lodhi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BANDHAVGARH,"Shivnarayan Gyan Singh (Lallu Bhaiya)",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BARGHAT,"Kamal Marskole",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BARGI,"Neeraj Singh Lodhi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BARWARA,"Dhirendra Bahadur Singh (Dhiru)",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BASODA,"Hari Singh Raghuwanshi (Badda)",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BEOHARI,"Sharad Juglal Kol",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BERASIA,"Vishnu Khatri",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BETUL,"Hemant Vijay Khandelwal",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BHAGWANPURA,"Kedar Chidabhai Dawar",INC,2023-01-01,2028-12-31,,,,,,No
MP,BHAINSDEHI,"Mahendra Singh Chouhan",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BHANDER,"Phool Singh Baraiya",INC,2023-01-01,2028-12-31,,,,,,No
MP,BHIKANGAON,"Smt Jhuma Solanki",INC,2023-01-01,2028-12-31,,,,,,No
MP,BHIND,"Narendra Singh Kushwah",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BHITARWAR,"Mohan Singh Rathore",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BHOJPUR,"Surendra Patwa",BJP,2023-01-01,2028-12-31,,,,,,No
MP,"BHOPAL DAKSHIN-PASCHIM","Bhagwandas Sabnani",BJP,2023-01-01,2028-12-31,,,,,,No
MP,"BHOPAL MADHYA","Arif Masood",INC,2023-01-01,2028-12-31,,,,,,No
MP,"BHOPAL UTTAR","Atif Arif Aqueel",INC,2023-01-01,2028-12-31,,,,,,No
MP,BIAORA,"Narayan Singh Panwar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BICHHIYA,"Narayan Singh Patta",INC,2023-01-01,2028-12-31,,,,,,No
MP,BIJAWAR,"Bablu Rajesh Shukla",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BINA,"Adv. Nirmla Sapre",INC,2023-01-01,2028-12-31,,,,,,No
MP,BUDHNI,"Shivraj Singh Chouhan",BJP,2023-01-01,2028-12-31,,,,,,No
MP,BURHANPUR,"Archana Chitnis",BJP,2023-01-01,2028-12-31,,,,,,No
MP,CHACHOURA,"Priyanka Penchi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,CHANDERI,"Jagannath Singh Raghuwanshi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,CHANDLA,"Ahirwar Dileep",BJP,2023-01-01,2028-12-31,,,,,,No
MP,CHHATARPUR,"Lalita Yadav",BJP,2023-01-01,2028-12-31,,,,,,No
MP,CHHINDWARA,"Kamal Nath",INC,2023-01-01,2028-12-31,,,,,,No
MP,CHITRAKOOT,"Surendra Singh Gahrwar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,CHITRANGI,"Radha Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,CHURAI,"Choudhary Sujeet Mersingh",INC,2023-01-01,2028-12-31,,,,,,No
MP,CHURHAT,"Ajay Arjun Singh",INC,2023-01-01,2028-12-31,,,,,,No
MP,DABRA,"Suresh Raje",INC,2023-01-01,2028-12-31,,,,,,No
MP,DAMOH,"Jayant Malaiya",BJP,2023-01-01,2028-12-31,,,,,,No
MP,DATIA,"Rajendra Bharti",INC,2023-01-01,2028-12-31,,,,,,No
MP,DEORI,"Brijbihari Pateriya (Gudda Bhaiya)",BJP,2023-01-01,2028-12-31,,,,,,No
MP,DEOTALAB,"Girish Gautam",BJP,2023-01-01,2028-12-31,,,,,,No
MP,DEPALPUR,"Manoj Nirbhay Singh Patel",BJP,2023-01-01,2028-12-31,,,,,,No
MP,DEVSAR,"Rajendra Kumar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,DEWAS,"Gayatri Raje Puar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,DHAR,"Neena Vikram Verma",BJP,2023-01-01,2028-12-31,,,,,,No
MP,DHARAMPURI,"Kalusingh Thakur",BJP,2023-01-01,2028-12-31,,,,,,No
MP,DHAUHANI,"Kunwar Singh Tekam",BJP,2023-01-01,2028-12-31,,,,,,No
MP,DIMANI,"Narendra Singh Tomar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,DINDORI,"Omkar Singh Markam",INC,2023-01-01,2028-12-31,,,,,,No
MP,"DR.AMBEDKAR NAGAR -MHOW","Usha Babu Singh Thakur",BJP,2023-01-01,2028-12-31,,,,,,No
MP,GADARWARA,"Uday Pratap Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,GANDHWANI,"Umang Singhar",INC,2023-01-01,2028-12-31,,,,,,No
MP,GAROTH,"Chandar Singh Sisodiya",BJP,2023-01-01,2028-12-31,,,,,,No
MP,GHATIYA,"Satish Malviya",BJP,2023-01-01,2028-12-31,,,,,,No
MP,GHORADONGRI,"Ganga Sajjan Singh Uikey",BJP,2023-01-01,2028-12-31,,,,,,No
MP,GOHAD,"Keshav Singh Desai",INC,2023-01-01,2028-12-31,,,,,,No
MP,GOTEGAON,"Mahendra Nagesh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,GOVINDPURA,"Krishna Gaur",BJP,2023-01-01,2028-12-31,,,,,,No
MP,GUNA,"Panna Lal Shakya",BJP,2023-01-01,2028-12-31,,,,,,No
MP,GUNNAOR,"Rajesh Kumar Verma",BJP,2023-01-01,2028-12-31,,,,,,No
MP,GURH,"Nagendra Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,GWALIOR,"Pradhuman Singh Tomar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,"GWALIOR EAST","Dr Satish Sikarwar",INC,2023-01-01,2028-12-31,,,,,,No
MP,"GWALIOR RURAL","Sahab Singh Gurjar",INC,2023-01-01,2028-12-31,,,,,,No
MP,"GWALIOR SOUTH","Narayan Singh Kushwah",BJP,2023-01-01,2028-12-31,,,,,,No
MP,HARDA,"Dr. Ram Kishore Dogne",INC,2023-01-01,2028-12-31,,,,,,No
MP,HARSUD,"Kunwar Vijay Shah",BJP,2023-01-01,2028-12-31,,,,,,No
MP,HATPIPLIYA,"Manoj Narayansingh Choudhari",BJP,2023-01-01,2028-12-31,,,,,,No
MP,HATTA,"Umadevi Lalchand Khatik",BJP,2023-01-01,2028-12-31,,,,,,No
MP,HOSHANGABAD,"Dr. Sita Saran Sharma",BJP,2023-01-01,2028-12-31,,,,,,No
MP,HUZUR,"Rameshwar Sharma",BJP,2023-01-01,2028-12-31,,,,,,No
MP,ICHHAWAR,"Karan Singh Verma",BJP,2023-01-01,2028-12-31,,,,,,No
MP,INDORE-1,"Kailash Vijayvargiya",BJP,2023-01-01,2028-12-31,,,,,,No
MP,INDORE-2,"Ramesh Mendola",BJP,2023-01-01,2028-12-31,,,,,,No
MP,INDORE-3,"Golu Shukla Alias Rakesh Shukla",BJP,2023-01-01,2028-12-31,,,,,,No
MP,INDORE-4,"Malini Laxmansingh Gaur",BJP,2023-01-01,2028-12-31,,,,,,No
MP,INDORE-5,"Mahendra Hardia",BJP,2023-01-01,2028-12-31,,,,,,No
MP,"JABALPUR CANTT.","Ashok Ishwardas Rohani",BJP,2023-01-01,2028-12-31,,,,,,No
MP,"JABALPUR PASCHIM","Rakesh Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,"JABALPUR PURBA","Lakhan Ghanghoria",INC,2023-01-01,2028-12-31,,,,,,No
MP,"JABALPUR UTTAR","Abhilash Pandey",BJP,2023-01-01,2028-12-31,,,,,,No
MP,JABERA,"Dharmendra Bhav Singh Lodhi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,JAISINGHNAGAR,"Manisha Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,JAITPUR,"Jai Singh Maravi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,JAORA,"Rajendra Pandey Alias Raju Bhaiya",BJP,2023-01-01,2028-12-31,,,,,,No
MP,JATARA,"Khatik Harishankar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,JAURA,"Pankaj Upadhyay",INC,2023-01-01,2028-12-31,,,,,,No
MP,JAWAD,"Omprakash Sakhlecha",BJP,2023-01-01,2028-12-31,,,,,,No
MP,JHABUA,"Dr. Vikrant Bhuria",INC,2023-01-01,2028-12-31,,,,,,No
MP,JOBAT,"Sena Mahesh Patel",INC,2023-01-01,2028-12-31,,,,,,No
MP,JUNNARDEO,"Sunil Uikey",INC,2023-01-01,2028-12-31,,,,,,No
MP,KALAPIPAL,"Ghanshayam Singh Chandrawanshi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,KARERA,"Khatik Ramesh Prasad",BJP,2023-01-01,2028-12-31,,,,,,No
MP,KASRAWAD,"Sachin Subhashchandra Yadav",INC,2023-01-01,2028-12-31,,,,,,No
MP,KATANGI,"Gaurav Singh Pardhi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,KEOLARI,"Rajneesh Harvansh Singh",INC,2023-01-01,2028-12-31,,,,,,No
MP,KHANDWA,"Kanchan Mukesh Tanve",BJP,2023-01-01,2028-12-31,,,,,,No
MP,KHARGAPUR,"Chanda-Surendra Singh Gour",INC,2023-01-01,2028-12-31,,,,,,No
MP,KHARGONE,"Balkrishn Patidar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,KHATEGAON,"Aashish Govind Sharma",BJP,2023-01-01,2028-12-31,,,,,,No
MP,KHILCHIPUR,"Hajarilal Dangi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,KHURAI,"Bhupendra Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,KOLARAS,"Mahendra Ramsingh Yadav Khatora",BJP,2023-01-01,2028-12-31,,,,,,No
MP,KOTMA,"Dilip Jaiswal",BJP,2023-01-01,2028-12-31,,,,,,No
MP,KUKSHI,"Baghel Surendra Singh Honey",INC,2023-01-01,2028-12-31,,,,,,No
MP,KURWAI,"Hari Singh Sapre",BJP,2023-01-01,2028-12-31,,,,,,No
MP,LAHAR,"Ambrish Sharma (Guddu)",BJP,2023-01-01,2028-12-31,,,,,,No
MP,LAKHNADON,"Yogendra Singh Baba",INC,2023-01-01,2028-12-31,,,,,,No
MP,LANJI,"Rajkumar Karrahe",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MAHARAJPUR,"Kamakhya Pratap Singh (Teeka Raja)",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MAHESHWAR,"Rajkumar Mev",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MAHIDPUR,"Dinesh Jain Boss",INC,2023-01-01,2028-12-31,,,,,,No
MP,MAIHAR,"Shrikant Chaturvedi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MALHARA,"Bahin Ramsiya Bharti",INC,2023-01-01,2028-12-31,,,,,,No
MP,MALHARGARH,"Jagdish Devda",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MANASA,"Aniruddha (Madhav) Maroo",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MANAWAR,"Dr. Hiralal Alawa",INC,2023-01-01,2028-12-31,,,,,,No
MP,MANDHATA,"Narayan Patel",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MANDLA,"Sampatiya Uikey",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MANDSOUR,"Vipin Jain",INC,2023-01-01,2028-12-31,,,,,,No
MP,MANGAWAN,"Engineer Narendra Prajapati",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MANPUR,"Meena Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MAUGANJ,"Pradeep Patel",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MEHGAON,"Rakesh Shukla",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MORENA,"Dinesh Gurjar",INC,2023-01-01,2028-12-31,,,,,,No
MP,MULTAI,"Chandrashekhar Deshmukh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MUNGAOLI,"Brajendra Singh Yadav",BJP,2023-01-01,2028-12-31,,,,,,No
MP,MURWARA,"Sandeep Shriprasad Jaiswal",BJP,2023-01-01,2028-12-31,,,,,,No
MP,NAGADA-KHACHROD,"Dr. Tejbahadur Singh Chauhan",BJP,2023-01-01,2028-12-31,,,,,,No
MP,NAGOD,"Nagendra Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,NARELA,"Vishvas Sarang",BJP,2023-01-01,2028-12-31,,,,,,No
MP,NARSINGHGARH,"Mohan Sharma",BJP,2023-01-01,2028-12-31,,,,,,No
MP,NARSINGPUR,"Prahlad Singh Patel",BJP,2023-01-01,2028-12-31,,,,,,No
MP,NARYOLI,"Er. Pradeep Lariya",BJP,2023-01-01,2028-12-31,,,,,,No
MP,NEEMUCH,"Dilip Singh Parihar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,NEPANAGAR,"Manju Rajendra Dadu",BJP,2023-01-01,2028-12-31,,,,,,No
MP,NIWARI,"Anil Jain",BJP,2023-01-01,2028-12-31,,,,,,No
MP,NIWAS,"Chainsingh Warkade",INC,2023-01-01,2028-12-31,,,,,,No
MP,PANAGAR,"Sushil Kumar Tiwari (Indu Bhaiya)",BJP,2023-01-01,2028-12-31,,,,,,No
MP,PANDHANA,"Chaya More",BJP,2023-01-01,2028-12-31,,,,,,No
MP,PANDHURNA,"Neelesh Pusaram Uikey",INC,2023-01-01,2028-12-31,,,,,,No
MP,PANNA,"Brijendra Pratap Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,PANSEMAL,"Shyam Barde",BJP,2023-01-01,2028-12-31,,,,,,No
MP,PARASIA,"Sohanlal Balmik",INC,2023-01-01,2028-12-31,,,,,,No
MP,PARASWADA,"Madhu Bhau Bhagat",INC,2023-01-01,2028-12-31,,,,,,No
MP,PATAN,"Ajay Vishnoi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,PATHARIYA,"Lakhan Patel",BJP,2023-01-01,2028-12-31,,,,,,No
MP,PAWAI,"Prahlad Lodhi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,PETLAWAD,"Nirmala Dileepsingh Bhuria",BJP,2023-01-01,2028-12-31,,,,,,No
MP,PICHHORE,"Preetam Lodhi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,PIPARIYA,"Thakur Das Nagwanshi",BJP,2023-01-01,2028-12-31,,,,,,No
MP,POHARI,"Kailash Kushwah",INC,2023-01-01,2028-12-31,,,,,,No
MP,PRITHVIPUR,"Nitendra Singh Rathore",INC,2023-01-01,2028-12-31,,,,,,No
MP,PUSHPRAJGARH,"Phundelal Singh Marko",INC,2023-01-01,2028-12-31,,,,,,No
MP,RAGHOGARH,"Jaivardhan Singh",INC,2023-01-01,2028-12-31,,,,,,No
MP,RAIGAON,"Pratima Bagri",BJP,2023-01-01,2028-12-31,,,,,,No
MP,RAJGARH,"Amar Singh Yadav",BJP,2023-01-01,2028-12-31,,,,,,No
MP,RAJNAGAR,"Arvind Pateriya",BJP,2023-01-01,2028-12-31,,,,,,No
MP,RAJPUR,"Bala Bachchan",INC,2023-01-01,2028-12-31,,,,,,No
MP,RAMPUR-BAGHELAN,"Vikram Singh (Vicky)",BJP,2023-01-01,2028-12-31,,,,,,No
MP,"RATLAM CITY","Chetanya Kasyap",BJP,2023-01-01,2028-12-31,,,,,,No
MP,"RATLAM RURAL","Mathura Lal Damar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,RAU,"Madhu Verma",BJP,2023-01-01,2028-12-31,,,,,,No
MP,REHLI,"Gopal Bhargava",BJP,2023-01-01,2028-12-31,,,,,,No
MP,REWA,"Rajendra Shukla",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SABALAGADH,"Smt. Sarla Vijendra Rawat",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SAGAR,"Shalendra Kumar Jain",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SAILANA,"Kamleshwar Dodiyar","Bharat Adivasi Party",2023-01-01,2028-12-31,,,,,,No
MP,SANCHI,"Dr. Prabhuram Choudhary",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SANWER,"Tulsiram Silawat",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SARANGPUR,"Gotam Tetwal",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SARDARPUR,"Pratap Grewal",INC,2023-01-01,2028-12-31,,,,,,No
MP,SATNA,"Dabbu Siddharth Sukhlal Kushwaha",INC,2023-01-01,2028-12-31,,,,,,No
MP,SAUNSAR,"Vijay Revnath Chore",INC,2023-01-01,2028-12-31,,,,,,No
MP,SEHORE,"Sudesh Rai",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SEMARIYA,"Abhay Mishra",INC,2023-01-01,2028-12-31,,,,,,No
MP,SENDHWA,"Montu Solanki",INC,2023-01-01,2028-12-31,,,,,,No
MP,SEONI,"Dinesh Rai Munmun",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SEONI-MALWA,"Premshankar Verma",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SEWDA,"Pradeep Agrawal",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SHAHPURA,"Omprakash Dhurwey",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SHAJAPUR,"Arun Bhimawad",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SHAMSHABAD,"Surya Prakash Meena",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SHEOPUR,"Babu Jandel",INC,2023-01-01,2028-12-31,,,,,,No
MP,SHIVPURI,"Devendra Kumar Jain",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SHUJALPUR,"Inder Singh Parmar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SIDHI,"Riti Pathak",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SIHAWAL,"Vishwamitra Pathak",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SIHORA,"Santosh Varkade",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SILWANI,"Devendra Patel",INC,2023-01-01,2028-12-31,,,,,,No
MP,SINGRAULI,"Ram Niwas Shah",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SIRMOUR,"Divyaraj Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SIRONJ,"Umakant Sharma",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SOHAGPUR,"Vijaypal Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SONKATCH,"Dr. Rajesh Sonkar",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SUMAWALI,"Aidal Singh Kansana",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SURKHI,"Govind Singh Rajput",BJP,2023-01-01,2028-12-31,,,,,,No
MP,SUSNER,"Bhairon Singh (Bapu)",INC,2023-01-01,2028-12-31,,,,,,No
MP,SUWASRA,"Dung Hardeep Singh",BJP,2023-01-01,2028-12-31,,,,,,No
MP,TARANA,"Mahesh Parmar",INC,2023-01-01,2028-12-31,,,,,,No
MP,TENDUKHEDA,"Vishwanath Singh (Mulam Bhaiya)",BJP,2023-01-01,2028-12-31,,,,,,No
MP,TEONTHAR,"Siddharth Tiwari (Raj)",BJP,2023-01-01,2028-12-31,,,,,,No
MP,THANDLA,"Veersingh Bhuriya",INC,2023-01-01,2028-12-31,,,,,,No
MP,TIKAMGARH,"Yadvendra Singh (Jaggu Bhaiya)",INC,2023-01-01,2028-12-31,,,,,,No
MP,TIMARNI,"Abhijeet Shah (Ankit Baba)",INC,2023-01-01,2028-12-31,,,,,,No
MP,UDAIPURA,"Narendra Shivaji Patel",BJP,2023-01-01,2028-12-31,,,,,,No
MP,"UJJAIN DAKSHIN","Dr. Mohan Yadav",BJP,2023-01-01,2028-12-31,,,,,,No
MP,"UJJAIN UTTAR","Anil Jain Kaluheda",BJP,2023-01-01,2028-12-31,,,,,,No
MP,VIDISHA,"Mukesh Tandan",BJP,2023-01-01,2028-12-31,,,,,,No
MP,VIJAYPUR,"Ramniwas Rawat",INC,2023-01-01,2028-12-31,,,,,,No
MP,VIJAYRAGHAVGARH,"Sanjay Satyendra Pathak",BJP,2023-01-01,2028-12-31,,,,,,No
MP,WARASEONI,"Vivek Vicky Patel",INC,2023-01-01,2028-12-31,,,,,,No
MZ,"AIZAWL EAST I",Zoramthanga,MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"AIZAWL EAST II","Robert Romawia Royte",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"AIZAWL NORTH I",Vanlalhlana,IND,2018-01-01,2023-12-31,,,,,,No
MZ,"AIZAWL NORTH II",Vanlalthlana,IND,2018-01-01,2023-12-31,,,,,,No
MZ,"AIZAWL NORTH III","C Lalmuanpuia",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"AIZAWL SOUTH I","C. Lalsawivunga",IND,2018-01-01,2023-12-31,,,,,,No
MZ,"AIZAWL SOUTH II",Lalchhuanthanga,IND,2018-01-01,2023-12-31,,,,,,No
MZ,"AIZAWL SOUTH III","F Lalnunmawia",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"AIZAWL WEST I",Lalduhoma,IND,2018-01-01,2023-12-31,,,,,,No
MZ,"AIZAWL WEST II",Lalruatkima,MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"AIZAWL WEST III","V.l. Zaithanzama",IND,2018-01-01,2023-12-31,,,,,,No
MZ,CHALFILH,"Lalrinliana Sailo",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"CHAMPHAI NORTH","Dr Zr.thiamsanga",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"CHAMPHAI SOUTH","T.j Lalnuntluanga",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,DAMPA,"Lalrintluanga Sailo",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"EAST TUIPUI",Ramthanmawia,MNF,2018-01-01,2023-12-31,,,,,,No
MZ,HACHHEK,"Lalrindika Ralte",INC,2018-01-01,2023-12-31,,,,,,No
MZ,HRANGTURZO,Lalchamliana,MNF,2018-01-01,2023-12-31,,,,,,No
MZ,KOLASIB,"K. Lalrinliana",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"LAWNGTLAI EAST","H. Biakzaua",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"LAWNGTLAI WEST","C. Ngunlianchunga",INC,2018-01-01,2023-12-31,,,,,,No
MZ,LENGTENG,L.thangmawia,MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"LUNGLEI EAST","Lawmawma Tochhawng",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"LUNGLEI NORTH",Vanlaltanpuia,MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"LUNGLEI SOUTH","K Pachhunga",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"LUNGLEI WEST","C Lalrinsanga",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,MAMIT,"H. Lalzirliana",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,PALAK,"Kt Rokhaw",INC,2018-01-01,2023-12-31,,,,,,No
MZ,SAIHA,"Dr K Beichhua",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,SERCHHIP,Lalduhoma,IND,2018-01-01,2023-12-31,,,,,,No
